system:index,Name,istarget,s1_2019,.geo
00000000000000000dee_0,p2020_374,1,"[[0.332643985748291], [0.21432062983512878], [0.24136203527450562], [0.2406729757785797], [0.18048179149627686], [0.2546255588531494], [0.2581184208393097], [0.17268091440200806], [0.1876201182603836], [0.22870153188705444], [0.2244487702846527], [0.15815086662769318], [0.2898416519165039], [0.34269434213638306], [0.1409682184457779], [0.3543298542499542]]",
00000000000000000def_0,p2020_374,1,"[[0.33778440952301025], [0.19751188158988953], [0.23951378464698792], [0.26091647148132324], [0.12471317499876022], [0.3387164771556854], [0.27311959862709045], [0.12085836380720139], [0.2284475564956665], [0.2793351411819458], [0.21233642101287842], [0.2854560613632202], [0.2355313003063202], [0.38511091470718384], [0.20126530528068542], [0.4250295162200928]]",
00000000000000000df0_0,p2020_385,1,"[[0.27303406596183777], [0.16540402173995972], [0.5210219025611877], [0.291360467672348], [0.3832398056983948], [0.32922518253326416], [0.25051596760749817], [0.38241225481033325], [0.19777637720108032], [0.6235158443450928], [0.16198524832725525], [0.23993176221847534], [0.2017160952091217], [0.20538705587387085], [0.19414198398590088], [0.5316305160522461]]",
00000000000000000df1_0,p2020_385,1,"[[0.12219546735286713], [0.41736969351768494], [0.24023079872131348], [0.3944541811943054], [0.31837964057922363], [0.19143670797348022], [0.19750532507896423], [0.275601327419281], [0.23456668853759766], [0.38749733567237854], [0.2186170071363449], [0.3752732276916504], [0.23650464415550232], [0.2442895472049713], [0.09669933468103409], [0.7025125026702881]]",
00000000000000000df2_0,p2020_386,1,"[[0.274210125207901], [0.3170950412750244], [0.5070913434028625], [0.21873590350151062], [0.168931782245636], [0.31696581840515137], [0.2925040125846863], [0.18863023817539215], [0.3743687868118286], [0.5492519736289978], [0.21146993339061737], [0.21229858696460724], [0.19060096144676208], [0.15439553558826447], [0.4016490876674652], [0.25738126039505005]]",
00000000000000000df3_0,p2020_386,1,"[[0.223500594496727], [0.2813662588596344], [0.20518189668655396], [0.35301142930984497], [0.16194488108158112], [0.3726797103881836], [0.44264107942581177], [0.27519387006759644], [0.2183087170124054], [0.27994006872177124], [0.18208740651607513], [0.3026891052722931], [0.2548448145389557], [0.25174638628959656], [0.3080088496208191], [0.5726600885391235]]",
00000000000000000df4_0,p2020_386,1,"[[0.20020514726638794], [0.4416169226169586], [0.14212384819984436], [0.27046382427215576], [0.28609171509742737], [0.22445401549339294], [0.30083900690078735], [0.21790270507335663], [0.2583652436733246], [0.2638140618801117], [0.2848098874092102], [0.31352680921554565], [0.24762983620166779], [0.21522948145866394], [0.3593657612800598], [0.6320887804031372]]",
00000000000000000df5_0,p2020_386,1,"[[0.4911044239997864], [0.4432353675365448], [0.25073951482772827], [0.2652924954891205], [0.2246045619249344], [0.18187929689884186], [0.47231605648994446], [0.15758079290390015], [0.22262363135814667], [0.4144943952560425], [0.3583855628967285], [0.17332467436790466], [0.1513059139251709], [0.26560983061790466], [0.3282623589038849], [0.4498840570449829]]",
00000000000000000df6_0,p2020_394,1,"[[0.13996216654777527], [0.24131543934345245], [0.2764330506324768], [0.26593831181526184], [0.3010174036026001], [0.41572171449661255], [0.26860639452934265], [0.24651959538459778], [0.4421285390853882], [0.4023967981338501], [0.21183958649635315], [0.13494932651519775], [0.27018222212791443], [0.2665332853794098], [0.31730449199676514], [0.13485656678676605]]",
00000000000000000df7_0,p2020_394,1,"[[0.14712218940258026], [0.42639899253845215], [0.4904206693172455], [0.33325693011283875], [0.186351016163826], [0.43203437328338623], [0.3135525584220886], [0.24808694422245026], [0.46747204661369324], [0.22555871307849884], [0.29047736525535583], [0.21938034892082214], [0.42777201533317566], [0.3019806444644928], [0.3480023443698883], [0.4771687984466553]]",
00000000000000000df8_0,p2020_396,1,"[[0.23309208452701569], [0.12999218702316284], [0.23329994082450867], [0.20518028736114502], [0.24584662914276123], [0.1993846297264099], [0.25241249799728394], [0.34381240606307983], [0.2288227081298828], [0.2285504937171936], [0.32432276010513306], [0.21209700405597687], [0.14869020879268646], [0.29860904812812805], [0.3953959047794342], [0.29545995593070984]]",
00000000000000000df9_0,p2020_396,1,"[[0.17857493460178375], [0.2140936702489853], [0.31369611620903015], [0.22384575009346008], [0.41780808568000793], [0.16827897727489471], [0.3687933087348938], [0.3538689613342285], [0.2551215887069702], [0.34006839990615845], [0.21621239185333252], [0.2600692808628082], [0.20163780450820923], [0.29622459411621094], [0.3826046586036682], [0.26113542914390564]]",
00000000000000000dfa_0,p2020_396,1,"[[0.12231508642435074], [0.22150185704231262], [0.2787925601005554], [0.2904846668243408], [0.13090232014656067], [0.3423106074333191], [0.19286443293094635], [0.297440767288208], [0.17597106099128723], [0.23948824405670166], [0.24748530983924866], [0.5168699026107788], [0.2842685580253601], [0.20889125764369965], [0.3131009042263031], [0.29315832257270813]]",
00000000000000000dfb_0,p2020_396,1,"[[0.39502841234207153], [0.31262651085853577], [0.21292629837989807], [0.19899357855319977], [0.28560930490493774], [0.2631705105304718], [0.3322787284851074], [0.36895596981048584], [0.27068954706192017], [0.385447233915329], [0.281465619802475], [0.2459106147289276], [0.14432866871356964], [0.26794254779815674], [0.3643141984939575], [0.2396254539489746]]",
00000000000000000dfc_0,p2020_405,1,"[[0.2493610978126526], [0.22464624047279358], [0.15134108066558838], [0.25696051120758057], [0.28751736879348755], [0.25208693742752075], [0.2401263415813446], [0.24202986061573029], [0.1955932080745697], [0.39393454790115356], [0.15651309490203857], [0.2275291383266449], [0.19822204113006592], [0.16292937099933624], [0.16856428980827332], [0.36176952719688416]]",
00000000000000000dfd_0,p2020_405,1,"[[0.3992411494255066], [0.14258909225463867], [0.48924970626831055], [0.28281813859939575], [0.3350168764591217], [0.31120869517326355], [0.4201081693172455], [0.4187755584716797], [0.22352536022663116], [0.25733470916748047], [0.31205782294273376], [0.3486802577972412], [0.22248932719230652], [0.19349297881126404], [0.40324896574020386], [0.45222118496894836]]",
00000000000000000dfe_0,p2020_405,1,"[[0.23941709101200104], [0.179954394698143], [0.19982734322547913], [0.2970687448978424], [0.3129827082157135], [0.1331605315208435], [0.3573169708251953], [0.2729111611843109], [0.33812499046325684], [0.215315043926239], [0.25766822695732117], [0.3575422465801239], [0.14573517441749573], [0.4244413673877716], [0.22789686918258667], [0.3315117061138153]]",
00000000000000000dff_0,p2020_405,1,"[[0.4681311249732971], [0.2512850761413574], [0.4445064067840576], [0.2789551019668579], [0.09471160918474197], [0.20732639729976654], [0.34694039821624756], [0.12494700402021408], [0.1722876876592636], [0.20782899856567383], [0.13024260103702545], [0.2988305687904358], [0.20315587520599365], [0.11593285202980042], [0.18133869767189026], [0.33937421441078186]]",
00000000000000000e00_0,p2020_406,1,"[[0.5159871578216553], [0.2396184206008911], [0.17822721600532532], [0.1800382435321808], [0.24724993109703064], [0.16483688354492188], [0.32209378480911255], [0.3442559242248535], [0.19912883639335632], [0.45423704385757446], [0.2165617197751999], [0.2834904193878174], [0.28073424100875854], [0.22074465453624725], [0.12275408208370209], [0.31917059421539307]]",
00000000000000000e01_0,p2020_406,1,"[[0.5054305195808411], [0.20303399860858917], [0.35004398226737976], [0.34449031949043274], [0.3596506714820862], [0.4116891622543335], [0.33183467388153076], [0.4758538007736206], [0.4082390069961548], [0.12089642137289047], [0.230953186750412], [0.22186978161334991], [0.48942574858665466], [0.1649705171585083], [0.23260921239852905], [0.2005922496318817]]",
00000000000000000e02_0,p2020_406,1,"[[0.4506855607032776], [0.2882387638092041], [0.32700392603874207], [0.24381062388420105], [0.1633051335811615], [0.4171168804168701], [0.20004567503929138], [0.335938036441803], [0.29361045360565186], [0.29718017578125], [0.17844201624393463], [0.35052889585494995], [0.2354377657175064], [0.32472649216651917], [0.3314667344093323], [0.4455834627151489]]",
00000000000000000e03_0,p2020_406,1,"[[0.269077330827713], [0.14350472390651703], [0.313866525888443], [0.2920358180999756], [0.2812557518482208], [0.3334244191646576], [0.2513382136821747], [0.3491482436656952], [0.1454959213733673], [0.17544116079807281], [0.3255123198032379], [0.2685220539569855], [0.1507955640554428], [0.2808903157711029], [0.23295532166957855], [0.4823317229747772]]",
00000000000000000e04_0,p2020_408,1,"[[0.5979062914848328], [0.20881511270999908], [0.32613706588745117], [0.24446889758110046], [0.5391253232955933], [0.5371134877204895], [0.1734452247619629], [0.172110915184021], [0.3177940547466278], [0.23101602494716644], [0.2578641176223755], [0.19116969406604767], [0.3169754147529602], [0.23390857875347137], [0.2408026158809662], [0.4372331500053406]]",
00000000000000000e05_0,p2020_408,1,"[[0.16991740465164185], [0.30249738693237305], [0.19382689893245697], [0.1876964569091797], [0.3153593838214874], [0.362076997756958], [0.1921999156475067], [0.15225078165531158], [0.15273365378379822], [0.19910575449466705], [0.1890237033367157], [0.2631932199001312], [0.24235641956329346], [0.20428435504436493], [0.2953324615955353], [0.2511792778968811]]",
00000000000000000e06_0,p2020_408,1,"[[0.288754940032959], [0.309975266456604], [0.2322484850883484], [0.22882699966430664], [0.16894090175628662], [0.2421274483203888], [0.388049840927124], [0.31104713678359985], [0.15170633792877197], [0.3962049186229706], [0.2312183976173401], [0.33064529299736023], [0.30717217922210693], [0.1894807666540146], [0.1950836479663849], [0.2535886764526367]]",
00000000000000000e07_0,p2020_408,1,"[[0.3362487554550171], [0.27179205417633057], [0.17759007215499878], [0.5445634722709656], [0.3347318768501282], [0.45894646644592285], [0.2598694860935211], [0.11704925447702408], [0.20645427703857422], [0.1954164057970047], [0.2249833345413208], [0.5460845828056335], [0.23324500024318695], [0.44603630900382996], [0.21092349290847778], [0.25625044107437134]]",
00000000000000000e08_0,p2020_409,1,"[[0.29314687848091125], [0.2254469245672226], [0.13221772015094757], [0.1941768378019333], [0.24350370466709137], [0.21668614447116852], [0.14493533968925476], [0.2348625659942627], [0.1978624165058136], [0.3927702009677887], [0.22428923845291138], [0.24148064851760864], [0.27103325724601746], [0.375593900680542], [0.43725255131721497], [0.32670602202415466]]",
00000000000000000e09_0,p2020_409,1,"[[0.4201868772506714], [0.2550817131996155], [0.22272378206253052], [0.31318399310112], [0.3929618000984192], [0.20248445868492126], [0.18448738753795624], [0.344366192817688], [0.3518735468387604], [0.3642131984233856], [0.2829665541648865], [0.24196258187294006], [0.2524642050266266], [0.14427968859672546], [0.19884033501148224], [0.248641237616539]]",
00000000000000000e0a_0,p2020_409,1,"[[0.2284221053123474], [0.27184200286865234], [0.1906563937664032], [0.20647913217544556], [0.15222690999507904], [0.1856570839881897], [0.24178123474121094], [0.23308567702770233], [0.2820124626159668], [0.23546794056892395], [0.20050859451293945], [0.1977626234292984], [0.3850461542606354], [0.2095368653535843], [0.23500868678092957], [0.3462871015071869]]",
00000000000000000e0b_0,p2020_409,1,"[[0.32520395517349243], [0.2445777952671051], [0.2321511059999466], [0.2387341856956482], [0.23172399401664734], [0.12563644349575043], [0.21644443273544312], [0.3105320334434509], [0.349195659160614], [0.5094255208969116], [0.2893468141555786], [0.23091872036457062], [0.3577326536178589], [0.2328762412071228], [0.27778106927871704], [0.4725629687309265]]",
00000000000000000e0c_0,p2020_100,1,"[[0.3325645923614502], [0.24060609936714172], [0.17794761061668396], [0.15700142085552216], [0.2248016893863678], [0.3104994297027588], [0.3686392903327942], [0.28307634592056274], [0.2832033634185791], [0.3031116724014282], [0.1557169109582901], [0.13229824602603912], [0.18957461416721344], [0.37367892265319824], [0.14282742142677307], [0.6084104180335999]]",
00000000000000000e0d_0,p2020_100,1,"[[0.2801987826824188], [0.13486602902412415], [0.13260860741138458], [0.13230524957180023], [0.2801801562309265], [0.29896876215934753], [0.24647383391857147], [0.22586210072040558], [0.39567631483078003], [0.17826685309410095], [0.200593963265419], [0.22101546823978424], [0.21983696520328522], [0.40314051508903503], [0.24321827292442322], [0.538230836391449]]",
00000000000000000e0e_0,p2020_100,1,"[[0.2288811057806015], [0.30768096446990967], [0.149202361702919], [0.16913172602653503], [0.2646351158618927], [0.2913874089717865], [0.2172485589981079], [0.21888723969459534], [0.32839885354042053], [0.33211344480514526], [0.4187139868736267], [0.21782955527305603], [0.18366587162017822], [0.4096897542476654], [0.4338276982307434], [0.34110745787620544]]",
00000000000000000e0f_0,p2020_100,1,"[[0.285379022359848], [0.20515306293964386], [0.18528620898723602], [0.2931089997291565], [0.1898135244846344], [0.44822248816490173], [0.4049992263317108], [0.20625939965248108], [0.24043911695480347], [0.1439189463853836], [0.18605652451515198], [0.2693740725517273], [0.21185371279716492], [0.27825698256492615], [0.29234784841537476], [0.3116658627986908]]",
00000000000000000e10_0,p2020_108,1,"[[0.3904419243335724], [0.22184282541275024], [0.18096894025802612], [0.23808738589286804], [0.38756465911865234], [0.2574584484100342], [0.2868174612522125], [0.44683754444122314], [0.38541409373283386], [0.314266562461853], [0.2592998743057251], [0.23100605607032776], [0.2852361798286438], [0.3703743517398834], [0.2788469195365906], [0.27705463767051697]]",
00000000000000000e11_0,p2020_108,1,"[[0.24222345650196075], [0.2952335774898529], [0.2489900439977646], [0.19620218873023987], [0.24898700416088104], [0.31097784638404846], [0.36993521451950073], [0.4243166446685791], [0.33809396624565125], [0.2288210391998291], [0.25106990337371826], [0.18697398900985718], [0.18988120555877686], [0.405150830745697], [0.12526969611644745], [0.31850650906562805]]",
00000000000000000e12_0,p2020_118,1,"[[0.3969821333885193], [0.14222683012485504], [0.12558966875076294], [0.1295885294675827], [0.11127398908138275], [0.21485409140586853], [0.3059946894645691], [0.2710532248020172], [0.21959969401359558], [0.17404505610466003], [0.31121769547462463], [0.14027909934520721], [0.47705981135368347], [0.40026938915252686], [0.15662357211112976], [0.33086875081062317]]",
00000000000000000e13_0,p2020_118,1,"[[0.2349310964345932], [0.31776702404022217], [0.295223206281662], [0.149248406291008], [0.10419535636901855], [0.33319398760795593], [0.28630614280700684], [0.23462006449699402], [0.36259371042251587], [0.23183652758598328], [0.3094821274280548], [0.23308536410331726], [0.15022626519203186], [0.3624415993690491], [0.19045093655586243], [0.4273165762424469]]",
00000000000000000e14_0,p2020_118,1,"[[0.259973406791687], [0.23799145221710205], [0.2352895736694336], [0.44582173228263855], [0.21933181583881378], [0.14697903394699097], [0.2607221007347107], [0.35138949751853943], [0.46675121784210205], [0.14278312027454376], [0.18474221229553223], [0.18260517716407776], [0.3873136043548584], [0.4617915451526642], [0.31561174988746643], [0.6139691472053528]]",
00000000000000000e15_0,p2020_118,1,"[[0.20429852604866028], [0.26774242520332336], [0.29668256640434265], [0.28275594115257263], [0.4119027554988861], [0.17928984761238098], [0.4370341897010803], [0.2731030583381653], [0.34363293647766113], [0.2117559164762497], [0.21309708058834076], [0.20994402468204498], [0.3343704044818878], [0.31170356273651123], [0.26567983627319336], [0.5077714323997498]]",
00000000000000000e16_0,p2020_129,1,"[[0.23607207834720612], [0.3202193081378937], [0.16021431982517242], [0.3159545063972473], [0.6125367879867554], [0.30222639441490173], [0.13847839832305908], [0.20820580422878265], [0.21024325489997864], [0.3057798743247986], [0.3199184238910675], [0.2373998761177063], [0.46720972657203674], [0.3388809263706207], [0.2701471745967865], [0.6575813293457031]]",
00000000000000000e17_0,p2020_129,1,"[[0.2802106738090515], [0.2630995810031891], [0.3090006709098816], [0.4510023593902588], [0.236182302236557], [0.3068658113479614], [0.29705995321273804], [0.14670836925506592], [0.3684842586517334], [0.34592875838279724], [0.32089799642562866], [0.21651460230350494], [0.43148374557495117], [0.1797923445701599], [0.35203927755355835], [0.5098894834518433]]",
00000000000000000e18_0,p2020_132,1,"[[0.267432302236557], [0.2530439496040344], [0.2861988842487335], [0.20303809642791748], [0.21970157325267792], [0.4175735116004944], [0.28034135699272156], [0.1727607548236847], [0.5141006112098694], [0.2268083691596985], [0.09565635025501251], [0.20073091983795166], [0.138729065656662], [0.2875923216342926], [0.2951279580593109], [0.1784050613641739]]",
00000000000000000e19_0,p2020_132,1,"[[0.3782272934913635], [0.31998124718666077], [0.3259845972061157], [0.22625568509101868], [0.24003887176513672], [0.36389559507369995], [0.2581748962402344], [0.1851566731929779], [0.3877317011356354], [0.3846287429332733], [0.31935882568359375], [0.20009714365005493], [0.16670198738574982], [0.37379640340805054], [0.23622971773147583], [0.3330123722553253]]",
00000000000000000e1a_0,p2020_132,1,"[[0.16870634257793427], [0.3094698488712311], [0.1581626832485199], [0.27965742349624634], [0.27338695526123047], [0.13266979157924652], [0.28034135699272156], [0.3354182839393616], [0.38825544714927673], [0.2858744263648987], [0.07675046473741531], [0.2965334951877594], [0.138729065656662], [0.36331474781036377], [0.22094398736953735], [0.24526502192020416]]",
00000000000000000e1b_0,p2020_132,1,"[[0.23526084423065186], [0.2679988145828247], [0.21608933806419373], [0.26327046751976013], [0.1693095564842224], [0.23603412508964539], [0.3090756833553314], [0.18778175115585327], [0.23163816332817078], [0.2726787030696869], [0.09027130901813507], [0.21118055284023285], [0.19060158729553223], [0.3912954330444336], [0.19603551924228668], [0.2855610251426697]]",
00000000000000000e1c_0,p2020_143,1,"[[0.16990794241428375], [0.42790257930755615], [0.126495361328125], [0.2120121419429779], [0.24843591451644897], [0.21170900762081146], [0.17516431212425232], [0.3556952476501465], [0.22542297840118408], [0.27392494678497314], [0.1610320508480072], [0.19611522555351257], [0.2783510684967041], [0.272339403629303], [0.2174936681985855], [0.26958659291267395]]",
00000000000000000e1d_0,p2020_143,1,"[[0.24626848101615906], [0.205184668302536], [0.3348039388656616], [0.21457137167453766], [0.2831725478172302], [0.4707862138748169], [0.3418506979942322], [0.23913872241973877], [0.3543897867202759], [0.20010101795196533], [0.3907390832901001], [0.2746926248073578], [0.2909153699874878], [0.34264901280403137], [0.10642387717962265], [0.1312982141971588]]",
00000000000000000e1e_0,p2020_143,1,"[[0.19715243577957153], [0.2859201431274414], [0.31656163930892944], [0.1904454231262207], [0.23276537656784058], [0.40363115072250366], [0.24382004141807556], [0.23000583052635193], [0.4298948645591736], [0.17776083946228027], [0.2939624488353729], [0.19005364179611206], [0.3560684323310852], [0.22580485045909882], [0.18023276329040527], [0.22248564660549164]]",
00000000000000000e1f_0,p2020_143,1,"[[0.25680139660835266], [0.20224712789058685], [0.2174924612045288], [0.22805893421173096], [0.3107183575630188], [0.46199947595596313], [0.16774699091911316], [0.22736182808876038], [0.4379848837852478], [0.313400536775589], [0.15773345530033112], [0.28231698274612427], [0.1949731409549713], [0.1920572817325592], [0.276899129152298], [0.31376785039901733]]",
00000000000000000e20_0,p2020_144,1,"[[0.2756083607673645], [0.17430615425109863], [0.5108965635299683], [0.24945294857025146], [0.1373281478881836], [0.20264454185962677], [0.2808602452278137], [0.27743375301361084], [0.17830149829387665], [0.3550441265106201], [0.12145732343196869], [0.17441952228546143], [0.28323882818222046], [0.33038848638534546], [0.18558253347873688], [0.21477527916431427]]",
00000000000000000e21_0,p2020_144,1,"[[0.1651681363582611], [0.24482668936252594], [0.1762131303548813], [0.3739326596260071], [0.15113332867622375], [0.19148100912570953], [0.2957259714603424], [0.29281243681907654], [0.20424601435661316], [0.24145877361297607], [0.169598788022995], [0.4789581894874573], [0.24149933457374573], [0.23925966024398804], [0.3484431207180023], [0.39043405652046204]]",
00000000000000000e22_0,p2020_144,1,"[[0.21435070037841797], [0.2564683258533478], [0.2705332338809967], [0.28095898032188416], [0.19775144755840302], [0.22537094354629517], [0.2319115549325943], [0.2782742977142334], [0.1508147120475769], [0.21570834517478943], [0.3274634778499603], [0.2075769156217575], [0.40763914585113525], [0.31968194246292114], [0.20275771617889404], [0.27989694476127625]]",
00000000000000000e23_0,p2020_144,1,"[[0.2417612373828888], [0.3333207964897156], [0.14417730271816254], [0.29126742482185364], [0.21807356178760529], [0.2050030678510666], [0.22264765202999115], [0.23035664856433868], [0.3149649202823639], [0.17004714906215668], [0.22896212339401245], [0.4238964021205902], [0.35871535539627075], [0.2375677078962326], [0.21926650404930115], [0.33404096961021423]]",
00000000000000000e24_0,p2020_145,1,"[[0.17729181051254272], [0.2882809042930603], [0.38990452885627747], [0.12023316323757172], [0.20602290332317352], [0.13100647926330566], [0.33442986011505127], [0.19484610855579376], [0.22077473998069763], [0.3383634090423584], [0.37335991859436035], [0.22471830248832703], [0.37859687209129333], [0.22549211978912354], [0.1901707947254181], [0.2263338267803192]]",
00000000000000000e25_0,p2020_145,1,"[[0.48140451312065125], [0.24012233316898346], [0.24308475852012634], [0.20638607442378998], [0.24199038743972778], [0.2813791334629059], [0.21217873692512512], [0.18806135654449463], [0.2876615524291992], [0.3198815882205963], [0.2701781094074249], [0.24146336317062378], [0.22885872423648834], [0.4233303666114807], [0.3222566246986389], [0.3370417654514313]]",
00000000000000000e26_0,p2020_145,1,"[[0.21928760409355164], [0.4144672155380249], [0.2688332498073578], [0.16911564767360687], [0.1847124993801117], [0.16691435873508453], [0.33870869874954224], [0.18324890732765198], [0.2133481204509735], [0.2951231598854065], [0.2849966585636139], [0.24840828776359558], [0.2546401023864746], [0.1817612648010254], [0.1663147211074829], [0.33171287178993225]]",
00000000000000000e27_0,p2020_145,1,"[[0.2608151435852051], [0.23439112305641174], [0.2402200847864151], [0.19194339215755463], [0.3059099614620209], [0.17162100970745087], [0.18461771309375763], [0.1360849142074585], [0.1627514809370041], [0.12431216239929199], [0.12297172844409943], [0.29730820655822754], [0.1691395342350006], [0.22476987540721893], [0.26179060339927673], [0.17022168636322021]]",
00000000000000000e28_0,p2020_148,1,"[[0.290477991104126], [0.2659441828727722], [0.24841558933258057], [0.2398708164691925], [0.13772863149642944], [0.2654973566532135], [0.3091285824775696], [0.23657691478729248], [0.41775771975517273], [0.23321986198425293], [0.16396746039390564], [0.35538536310195923], [0.3625117540359497], [0.3902977705001831], [0.27356308698654175], [0.26006507873535156]]",
00000000000000000e29_0,p2020_148,1,"[[0.4075503349304199], [0.20737121999263763], [0.3223549723625183], [0.24051140248775482], [0.3500078320503235], [0.22187361121177673], [0.28618288040161133], [0.27178674936294556], [0.299406498670578], [0.4161842465400696], [0.1608414500951767], [0.21639107167720795], [0.1563166081905365], [0.29215094447135925], [0.19647978246212006], [0.20880305767059326]]",
00000000000000000e2a_0,p2020_148,1,"[[0.1864522248506546], [0.21049754321575165], [0.08491626381874084], [0.202284038066864], [0.28331923484802246], [0.29331672191619873], [0.2495267689228058], [0.16601787507534027], [0.25355789065361023], [0.16192956268787384], [0.12314041703939438], [0.1727066934108734], [0.26829567551612854], [0.30692198872566223], [0.3437574505805969], [0.15444310009479523]]",
00000000000000000e2b_0,p2020_148,1,"[[0.19818446040153503], [0.3438898026943207], [0.1724180281162262], [0.2939628064632416], [0.22343073785305023], [0.1407831460237503], [0.3306325674057007], [0.19705983996391296], [0.29529428482055664], [0.16357600688934326], [0.24829205870628357], [0.13647930324077606], [0.34199950098991394], [0.159647136926651], [0.27550533413887024], [0.18151505291461945]]",
00000000000000000e2c_0,p2020_15,1,"[[0.5365966558456421], [0.22429262101650238], [0.34066855907440186], [0.13952623307704926], [0.15624487400054932], [0.15261231362819672], [0.2956538200378418], [0.37365102767944336], [0.36880987882614136], [0.27755826711654663], [0.19437342882156372], [0.26608291268348694], [0.34518522024154663], [0.4723769724369049], [0.15579159557819366], [0.26875603199005127]]",
00000000000000000e2d_0,p2020_15,1,"[[0.30804261565208435], [0.255675733089447], [0.24886861443519592], [0.19039911031723022], [0.27533960342407227], [0.32759806513786316], [0.21050557494163513], [0.2739115059375763], [0.14083215594291687], [0.17997895181179047], [0.2260199338197708], [0.12925025820732117], [0.24265089631080627], [0.2810518145561218], [0.25006499886512756], [0.42228761315345764]]",
00000000000000000e2e_0,p2020_15,1,"[[0.21060234308242798], [0.260615736246109], [0.5681585073471069], [0.26099058985710144], [0.25685474276542664], [0.29721078276634216], [0.241174578666687], [0.21543365716934204], [0.20103253424167633], [0.340756356716156], [0.41583630442619324], [0.11361990869045258], [0.16867780685424805], [0.22462020814418793], [0.25315630435943604], [0.48816564679145813]]",
00000000000000000e2f_0,p2020_15,1,"[[0.2555578947067261], [0.3656597435474396], [0.4925374984741211], [0.30976587533950806], [0.3507691025733948], [0.3002895712852478], [0.22254447638988495], [0.19172409176826477], [0.255950391292572], [0.24455910921096802], [0.2515104115009308], [0.16401049494743347], [0.15099376440048218], [0.24781690537929535], [0.23656496405601501], [0.4050515294075012]]",
00000000000000000e30_0,p2020_15,1,"[[0.3065790832042694], [0.12776610255241394], [0.29793089628219604], [0.22421231865882874], [0.20672959089279175], [0.4101298451423645], [0.21109725534915924], [0.22704333066940308], [0.23345312476158142], [0.2517886757850647], [0.20278118550777435], [0.16280968487262726], [0.15156523883342743], [0.3624483048915863], [0.3407112956047058], [0.5823891758918762]]",
00000000000000000e31_0,p2020_15,1,"[[0.16033801436424255], [0.4277321696281433], [0.20900428295135498], [0.2563009262084961], [0.14510267972946167], [0.38366711139678955], [0.29988253116607666], [0.22030720114707947], [0.22603121399879456], [0.20320840179920197], [0.2354775071144104], [0.4137166738510132], [0.3467409908771515], [0.5036307573318481], [0.18287424743175507], [0.5548460483551025]]",
00000000000000000e32_0,p2020_153,1,"[[0.5291082262992859], [0.2688888907432556], [0.2912764847278595], [0.3869539499282837], [0.15384967625141144], [0.2632750868797302], [0.2149466872215271], [0.27513766288757324], [0.17357422411441803], [0.18077152967453003], [0.17884400486946106], [0.35963010787963867], [0.11939014494419098], [0.35549092292785645], [0.2777884304523468], [0.3452359735965729]]",
00000000000000000e33_0,p2020_153,1,"[[0.5161541104316711], [0.13823376595973969], [0.09392056614160538], [0.11344397068023682], [0.2884579300880432], [0.11516119539737701], [0.2833262085914612], [0.16524934768676758], [0.2864578664302826], [0.38204091787338257], [0.27667880058288574], [0.2552226781845093], [0.35603243112564087], [0.2204168438911438], [0.1865232288837433], [0.3952862024307251]]",
00000000000000000e34_0,p2020_153,1,"[[0.3817291855812073], [0.20245066285133362], [0.37273362278938293], [0.2257012277841568], [0.24033518135547638], [0.21262456476688385], [0.20803385972976685], [0.24566739797592163], [0.20070597529411316], [0.2503768801689148], [0.18197870254516602], [0.28276488184928894], [0.21586185693740845], [0.3068459630012512], [0.15455961227416992], [0.44724240899086]]",
00000000000000000e35_0,p2020_153,1,"[[0.5398072004318237], [0.2080402970314026], [0.47793129086494446], [0.45882564783096313], [0.4929666519165039], [0.24991431832313538], [0.309173583984375], [0.1483137309551239], [0.14475572109222412], [0.28885605931282043], [0.33140531182289124], [0.3193398416042328], [0.44494348764419556], [0.3725251853466034], [0.45804399251937866], [0.5325853824615479]]",
00000000000000000e36_0,p2020_153,1,"[[0.5017389059066772], [0.4150557518005371], [0.23596766591072083], [0.2524730861186981], [0.14391613006591797], [0.3102281093597412], [0.319158673286438], [0.1395263522863388], [0.22644127905368805], [0.23178131878376007], [0.21181300282478333], [0.27995654940605164], [0.261357843875885], [0.6771626472473145], [0.37376946210861206], [0.4310685992240906]]",
00000000000000000e37_0,p2020_153,1,"[[0.3755204975605011], [0.18806308507919312], [0.4006316661834717], [0.23770976066589355], [0.22716598212718964], [0.17249003052711487], [0.12325702607631683], [0.2230045199394226], [0.3460688591003418], [0.18790605664253235], [0.28573960065841675], [0.29335835576057434], [0.20964474976062775], [0.4417918026447296], [0.2618738114833832], [0.5363428592681885]]",
00000000000000000e38_0,p2020_153,1,"[[0.6015037298202515], [0.3440150022506714], [0.42127829790115356], [0.511669933795929], [0.17888930439949036], [0.17535848915576935], [0.31991347670555115], [0.21502286195755005], [0.5065966844558716], [0.20882418751716614], [0.22514232993125916], [0.33410799503326416], [0.25433409214019775], [0.8215876221656799], [0.7364284992218018], [0.8389931321144104]]",
00000000000000000e39_0,p2020_153,1,"[[0.5752786993980408], [0.43245914578437805], [0.18003898859024048], [0.21924090385437012], [0.2300592064857483], [0.199191153049469], [0.18600720167160034], [0.16138491034507751], [0.14016984403133392], [0.38287100195884705], [0.25455114245414734], [0.2328370213508606], [0.23145076632499695], [0.6305793523788452], [0.6436537504196167], [0.7027119994163513]]",
