system:index,Name,istarget,s1_2020,.geo
00000000000000000f70_0,p2020_114,1,"[[0.32766562700271606], [0.34731143712997437], [0.39270463585853577], [0.20448243618011475], [0.10874056071043015], [0.3641189634799957], [0.4382641315460205], [0.31432685256004333], [0.4341084659099579], [0.3150860071182251], [0.1898161619901657], [0.5042027831077576], [0.5420240759849548], [0.5082964301109314], [0.28637146949768066], [0.6034001111984253]]",
00000000000000000f71_0,p2020_115,1,"[[0.2226928472518921], [0.3194417357444763], [0.29267704486846924], [0.3235906660556793], [0.23205015063285828], [0.12054616212844849], [0.1764964759349823], [0.28980115056037903], [0.45659011602401733], [0.1776151955127716], [0.5590630769729614], [0.3325732350349426], [0.472732812166214], [0.4712798297405243], [0.4700286090373993], [0.4334484934806824]]",
00000000000000000f72_0,p2020_115,1,"[[0.4071873426437378], [0.4294033646583557], [0.3912736177444458], [0.2972140908241272], [0.38007375597953796], [0.2356225997209549], [0.34969764947891235], [0.4952968955039978], [0.5137768387794495], [0.6448062658309937], [0.3797070384025574], [0.3886870741844177], [0.4293726980686188], [0.5860002040863037], [0.46995770931243896], [0.5402653217315674]]",
00000000000000000f73_0,p2020_115,1,"[[0.2399602234363556], [0.4294033646583557], [0.3912736177444458], [0.2972140908241272], [0.38007375597953796], [0.2484707236289978], [0.34969764947891235], [0.4952968955039978], [0.43930163979530334], [0.3421071171760559], [0.3911595046520233], [0.3886870741844177], [0.25270330905914307], [0.5860002040863037], [0.46995770931243896], [0.6235787272453308]]",
00000000000000000f74_0,p2020_115,1,"[[0.12674137949943542], [0.3285858631134033], [0.1851799041032791], [0.4625934362411499], [0.17548085749149323], [0.509382963180542], [0.26098036766052246], [0.22134461998939514], [0.4078066945075989], [0.35552752017974854], [0.26835182309150696], [0.4077092409133911], [0.4813079237937927], [0.5668882131576538], [0.5136839151382446], [0.46879661083221436]]",
00000000000000000f75_0,p2020_115,1,"[[0.20694592595100403], [0.35615450143814087], [0.21658532321453094], [0.2355138212442398], [0.30382245779037476], [0.22702562808990479], [0.1520836502313614], [0.2442416548728943], [0.25404226779937744], [0.3372041583061218], [0.13941647112369537], [0.44190460443496704], [0.36456698179244995], [0.2136925607919693], [0.4174794852733612], [0.4143669009208679]]",
00000000000000000f76_0,p2020_115,1,"[[0.46863409876823425], [0.6046611666679382], [0.6005946397781372], [0.24045535922050476], [0.318835973739624], [0.3828873038291931], [0.3559545576572418], [0.22009894251823425], [0.2959648370742798], [0.4926237463951111], [0.4467116594314575], [0.4715416133403778], [0.2643510699272156], [0.32402876019477844], [0.6511166095733643], [0.5878865718841553]]",
00000000000000000f77_0,p2020_117,1,"[[0.32556667923927307], [0.34671080112457275], [0.27433663606643677], [0.23956279456615448], [0.35368287563323975], [0.29434067010879517], [0.4756433665752411], [0.20882339775562286], [0.2228546440601349], [0.28352105617523193], [0.26150715351104736], [0.19089043140411377], [0.2674882411956787], [0.3149597644805908], [0.4155822992324829], [0.4350781738758087]]",
00000000000000000f78_0,p2020_117,1,"[[0.33555102348327637], [0.229415163397789], [0.23952743411064148], [0.21076253056526184], [0.29131704568862915], [0.23362033069133759], [0.49739187955856323], [0.16805315017700195], [0.2920580804347992], [0.19199636578559875], [0.2039680927991867], [0.16986076533794403], [0.359977662563324], [0.14718535542488098], [0.37637263536453247], [0.21061177551746368]]",
00000000000000000f79_0,p2020_117,1,"[[0.1859622746706009], [0.19575190544128418], [0.3595364987850189], [0.24555639922618866], [0.22995029389858246], [0.20875124633312225], [0.35961753129959106], [0.22558870911598206], [0.2938346862792969], [0.2491683065891266], [0.20590683817863464], [0.22142842411994934], [0.39320239424705505], [0.20731915533542633], [0.2821829915046692], [0.23790645599365234]]",
00000000000000000f7a_0,p2020_117,1,"[[0.4269276261329651], [0.3489784300327301], [0.23973427712917328], [0.43867093324661255], [0.20721054077148438], [0.24777211248874664], [0.25177592039108276], [0.2737917900085449], [0.21495473384857178], [0.16844183206558228], [0.13851076364517212], [0.25779393315315247], [0.5493046641349792], [0.4430783987045288], [0.4095219373703003], [0.4782187342643738]]",
00000000000000000f7b_0,p2020_119,1,"[[0.34111058712005615], [0.17590460181236267], [0.13102057576179504], [0.15812049806118011], [0.40341272950172424], [0.298065185546875], [0.39964935183525085], [0.27736806869506836], [0.32870519161224365], [0.17721442878246307], [0.28734228014945984], [0.3566729426383972], [0.2606218755245209], [0.3249167203903198], [0.35577166080474854], [0.4324716329574585]]",
00000000000000000f7c_0,p2020_119,1,"[[0.491771936416626], [0.1922456920146942], [0.15457375347614288], [0.13361042737960815], [0.17775383591651917], [0.34031686186790466], [0.20743316411972046], [0.17888739705085754], [0.47229140996932983], [0.283050000667572], [0.21522997319698334], [0.2579992413520813], [0.2791876196861267], [0.3404901623725891], [0.3414379358291626], [0.5481287240982056]]",
00000000000000000f7d_0,p2020_119,1,"[[0.3345012068748474], [0.25008919835090637], [0.2830814719200134], [0.20613248646259308], [0.22031301259994507], [0.22754119336605072], [0.44769197702407837], [0.27073997259140015], [0.17220251262187958], [0.31206780672073364], [0.338135302066803], [0.2510029971599579], [0.18042293190956116], [0.27250587940216064], [0.28315606713294983], [0.5577986240386963]]",
00000000000000000f7e_0,p2020_119,1,"[[0.13573357462882996], [0.19368590414524078], [0.2566601634025574], [0.1580929458141327], [0.20036821067333221], [0.21747547388076782], [0.28708913922309875], [0.2111453115940094], [0.27701765298843384], [0.20513592660427094], [0.2351151406764984], [0.20299944281578064], [0.22647759318351746], [0.3128920793533325], [0.3550713062286377], [0.5488019585609436]]",
00000000000000000f7f_0,p2020_119,1,"[[0.2614882290363312], [0.3336309492588043], [0.15901505947113037], [0.35020893812179565], [0.1377817988395691], [0.144764244556427], [0.26126399636268616], [0.19452407956123352], [0.25108063220977783], [0.379599392414093], [0.24305005371570587], [0.3249925374984741], [0.2455245554447174], [0.25238773226737976], [0.3298380970954895], [0.32030946016311646]]",
00000000000000000f80_0,p2020_119,1,"[[0.17938821017742157], [0.29627227783203125], [0.16436754167079926], [0.23338182270526886], [0.24521604180335999], [0.10249995440244675], [0.22242900729179382], [0.381778359413147], [0.37297412753105164], [0.16394257545471191], [0.17840398848056793], [0.22843337059020996], [0.16693514585494995], [0.24611419439315796], [0.40766239166259766], [0.33392977714538574]]",
00000000000000000f81_0,p2020_120,1,"[[0.29523399472236633], [0.2536487281322479], [0.19292083382606506], [0.27740478515625], [0.4638081192970276], [0.34452056884765625], [0.2509416937828064], [0.19338253140449524], [0.1269860863685608], [0.26474273204803467], [0.30476832389831543], [0.40857231616973877], [0.5693836212158203], [0.18922066688537598], [0.40917545557022095], [0.29342302680015564]]",
00000000000000000f82_0,p2020_120,1,"[[0.6535710692405701], [0.14809495210647583], [0.4130004942417145], [0.22517438232898712], [0.28647497296333313], [0.27022412419319153], [0.2739911675453186], [0.47576332092285156], [0.15517517924308777], [0.32616591453552246], [0.15675011277198792], [0.16442815959453583], [0.33374273777008057], [0.356039434671402], [0.1966434121131897], [0.5564412474632263]]",
00000000000000000f83_0,p2020_120,1,"[[0.33405911922454834], [0.36832451820373535], [0.32095593214035034], [0.39469796419143677], [0.3865131735801697], [0.40724337100982666], [0.3387988805770874], [0.12969280779361725], [0.2943226397037506], [0.13890725374221802], [0.22335904836654663], [0.31735408306121826], [0.38378679752349854], [0.40836280584335327], [0.2152290642261505], [0.21449315547943115]]",
00000000000000000f84_0,p2020_120,1,"[[0.13369351625442505], [0.2832201421260834], [0.2988051772117615], [0.3297431468963623], [0.1673937290906906], [0.3942503035068512], [0.2550097107887268], [0.28721490502357483], [0.13657428324222565], [0.1925552934408188], [0.257748007774353], [0.4203510284423828], [0.26827627420425415], [0.19257935881614685], [0.25328463315963745], [0.3127259910106659]]",
00000000000000000f85_0,p2020_121,1,"[[0.5104217529296875], [0.3398386836051941], [0.17261675000190735], [0.23309050500392914], [0.2708052396774292], [0.23444613814353943], [0.21061430871486664], [0.24877160787582397], [0.24501188099384308], [0.1755092442035675], [0.16965144872665405], [0.15828768908977509], [0.5569968223571777], [0.4086014926433563], [0.33584654331207275], [0.5749362707138062]]",
00000000000000000f86_0,p2020_121,1,"[[0.34686538577079773], [0.42700889706611633], [0.3613244891166687], [0.3032957911491394], [0.1812957227230072], [0.3196563720703125], [0.12060629576444626], [0.32539433240890503], [0.30996567010879517], [0.180694118142128], [0.3177860379219055], [0.3413374125957489], [0.2793554663658142], [0.5628784894943237], [0.34270769357681274], [0.3413650691509247]]",
00000000000000000f87_0,p2020_121,1,"[[0.395738422870636], [0.30492329597473145], [0.35239356756210327], [0.2215445339679718], [0.27584484219551086], [0.3827028274536133], [0.3332992196083069], [0.2514896094799042], [0.24630890786647797], [0.22424522042274475], [0.4199622869491577], [0.3010295629501343], [0.3297080397605896], [0.4748952388763428], [0.3467889130115509], [0.46481257677078247]]",
00000000000000000f88_0,p2020_121,1,"[[0.4791996479034424], [0.37116485834121704], [0.3442789614200592], [0.3134561777114868], [0.27377402782440186], [0.3170166611671448], [0.20721276104450226], [0.3216860294342041], [0.3360302448272705], [0.12265068292617798], [0.43022388219833374], [0.23737144470214844], [0.43206357955932617], [0.49615973234176636], [0.41760119795799255], [0.27989429235458374]]",
00000000000000000f89_0,p2020_122,1,"[[0.3000487983226776], [0.2264682948589325], [0.19537639617919922], [0.30986058712005615], [0.2798495590686798], [0.2292758971452713], [0.2014058381319046], [0.17145131528377533], [0.28846490383148193], [0.20170126855373383], [0.36652153730392456], [0.27236220240592957], [0.21197158098220825], [0.22487790882587433], [0.3177815079689026], [0.45507869124412537]]",
00000000000000000f8a_0,p2020_122,1,"[[0.19859018921852112], [0.3670695424079895], [0.15845635533332825], [0.2749602198600769], [0.2866598963737488], [0.35192012786865234], [0.2523098886013031], [0.22563694417476654], [0.24767324328422546], [0.1977916657924652], [0.2990252375602722], [0.2223174273967743], [0.38310277462005615], [0.16673734784126282], [0.40284156799316406], [0.4025985300540924]]",
00000000000000000f8b_0,p2020_123,1,"[[0.4031935930252075], [0.27425557374954224], [0.35240328311920166], [0.1899682879447937], [0.39587220549583435], [0.16879479587078094], [0.31951791048049927], [0.11532078683376312], [0.3928905725479126], [0.28312763571739197], [0.34050002694129944], [0.2684403359889984], [0.3952610194683075], [0.2338489443063736], [0.38437506556510925], [0.43255341053009033]]",
00000000000000000f8c_0,p2020_123,1,"[[0.2312353551387787], [0.46747976541519165], [0.29803064465522766], [0.13233520090579987], [0.2375415563583374], [0.25233983993530273], [0.3645780682563782], [0.17076627910137177], [0.1880854070186615], [0.2825991213321686], [0.14395201206207275], [0.27537211775779724], [0.33442699909210205], [0.18388992547988892], [0.16316168010234833], [0.7049639821052551]]",
00000000000000000f8d_0,p2020_123,1,"[[0.34549468755722046], [0.21973982453346252], [0.26105499267578125], [0.2752915322780609], [0.21512305736541748], [0.133999764919281], [0.27964115142822266], [0.23570938408374786], [0.17467348277568817], [0.10356426984071732], [0.373709112405777], [0.19089588522911072], [0.17350679636001587], [0.22264301776885986], [0.33618295192718506], [0.3394792079925537]]",
00000000000000000f8e_0,p2020_123,1,"[[0.1783720999956131], [0.3071996569633484], [0.3442734181880951], [0.13816453516483307], [0.23193660378456116], [0.26122021675109863], [0.5106170177459717], [0.22929644584655762], [0.2880467474460602], [0.14293889701366425], [0.2769368588924408], [0.2502308189868927], [0.43590015172958374], [0.18379923701286316], [0.42444175481796265], [0.4000442624092102]]",
00000000000000000f8f_0,p2020_124,1,"[[0.17249193787574768], [0.3869270980358124], [0.2962002456188202], [0.21672053635120392], [0.3904433846473694], [0.4293353855609894], [0.46792954206466675], [0.26796644926071167], [0.19293248653411865], [0.19740942120552063], [0.24399319291114807], [0.3422502875328064], [0.2436990886926651], [0.43427592515945435], [0.28222933411598206], [0.4912031590938568]]",
00000000000000000f90_0,p2020_124,1,"[[0.16518639028072357], [0.250931978225708], [0.2624390721321106], [0.24410036206245422], [0.29477837681770325], [0.19479885697364807], [0.29328039288520813], [0.22882789373397827], [0.22407665848731995], [0.3901149332523346], [0.2388194501399994], [0.21485275030136108], [0.22983905673027039], [0.2354552000761032], [0.1866859495639801], [0.4081805646419525]]",
00000000000000000f91_0,p2020_125,1,"[[0.20795601606369019], [0.1943385750055313], [0.2923288643360138], [0.20984119176864624], [0.3237225413322449], [0.22633033990859985], [0.3034319281578064], [0.23732386529445648], [0.19547797739505768], [0.3271335959434509], [0.2962082624435425], [0.2124474048614502], [0.1983186900615692], [0.18090979754924774], [0.48498445749282837], [0.44022202491760254]]",
00000000000000000f92_0,p2020_125,1,"[[0.2570858895778656], [0.11622680723667145], [0.3227687478065491], [0.343293696641922], [0.1798858642578125], [0.1761874556541443], [0.1757173240184784], [0.32532715797424316], [0.32941192388534546], [0.30468520522117615], [0.19712917506694794], [0.3567611575126648], [0.1317775994539261], [0.36071109771728516], [0.3645566701889038], [0.366608202457428]]",
00000000000000000f93_0,p2020_125,1,"[[0.5401501059532166], [0.19905421137809753], [0.3457860052585602], [0.22840507328510284], [0.36038514971733093], [0.2629988193511963], [0.2582687735557556], [0.27442508935928345], [0.24752631783485413], [0.21150779724121094], [0.2886979579925537], [0.2446444034576416], [0.52852463722229], [0.17906326055526733], [0.4089542329311371], [0.44225841760635376]]",
00000000000000000f94_0,p2020_125,1,"[[0.24750493466854095], [0.5312761664390564], [0.23061543703079224], [0.10518667846918106], [0.295007586479187], [0.11847102642059326], [0.2104874551296234], [0.3798621892929077], [0.20218443870544434], [0.2903408408164978], [0.23481538891792297], [0.3998802900314331], [0.4938770532608032], [0.31181129813194275], [0.36558181047439575], [0.2593438923358917]]",
00000000000000000f95_0,p2020_126,1,"[[0.28253430128097534], [0.24104267358779907], [0.2380540370941162], [0.19314846396446228], [0.2389010488986969], [0.43667569756507874], [0.22878628969192505], [0.18187233805656433], [0.26649609208106995], [0.35500597953796387], [0.29312941431999207], [0.18381276726722717], [0.3012066185474396], [0.44030869007110596], [0.4876733124256134], [0.5265567302703857]]",
00000000000000000f96_0,p2020_126,1,"[[0.2947443127632141], [0.13806116580963135], [0.3851620554924011], [0.31110161542892456], [0.36977043747901917], [0.12576274573802948], [0.2828375995159149], [0.4378591775894165], [0.27184030413627625], [0.30196940898895264], [0.1997857540845871], [0.2244488000869751], [0.21635007858276367], [0.5386382937431335], [0.42188119888305664], [0.42238083481788635]]",
00000000000000000f97_0,p2020_127,1,"[[0.37449195981025696], [0.1928277611732483], [0.36858034133911133], [0.20978808403015137], [0.47126853466033936], [0.330967515707016], [0.29911863803863525], [0.23642364144325256], [0.346612811088562], [0.3848345875740051], [0.25539323687553406], [0.33345383405685425], [0.14468593895435333], [0.3089149594306946], [0.197916179895401], [0.539484441280365]]",
00000000000000000f98_0,p2020_128,1,"[[0.31148582696914673], [0.18861383199691772], [0.2228863537311554], [0.24481931328773499], [0.24268849194049835], [0.19278888404369354], [0.1857614666223526], [0.18497395515441895], [0.4624289870262146], [0.17518745362758636], [0.341496080160141], [0.2809395492076874], [0.4076792299747467], [0.47664326429367065], [0.3238016366958618], [0.5864911079406738]]",
00000000000000000f99_0,p2020_128,1,"[[0.24953040480613708], [0.14399927854537964], [0.21269139647483826], [0.1771640181541443], [0.22459010779857635], [0.33423542976379395], [0.2625666856765747], [0.3477783203125], [0.3123805522918701], [0.21962949633598328], [0.2375621348619461], [0.4612215757369995], [0.36845752596855164], [0.23112037777900696], [0.4052506685256958], [0.2542048692703247]]",
00000000000000000f9a_0,p2020_130,1,"[[0.2560178339481354], [0.1813923567533493], [0.16884765028953552], [0.2780057489871979], [0.3533126711845398], [0.2441866546869278], [0.27353453636169434], [0.17711253464221954], [0.24605195224285126], [0.29546058177948], [0.2527964115142822], [0.3110766112804413], [0.14960339665412903], [0.4604094624519348], [0.39680376648902893], [0.4416515529155731]]",
00000000000000000f9b_0,p2020_130,1,"[[0.22506147623062134], [0.15142014622688293], [0.14571146667003632], [0.4419301450252533], [0.4629797041416168], [0.16672049462795258], [0.17334365844726562], [0.18021990358829498], [0.4113125801086426], [0.18971417844295502], [0.3254431188106537], [0.2746862769126892], [0.18197855353355408], [0.4321945011615753], [0.37026605010032654], [0.4277067482471466]]",
00000000000000000f9c_0,p2020_133,1,"[[0.28739818930625916], [0.21154558658599854], [0.14760348200798035], [0.322610467672348], [0.26682859659194946], [0.1620296984910965], [0.17999982833862305], [0.1392269730567932], [0.17437057197093964], [0.22769640386104584], [0.19521157443523407], [0.2304133176803589], [0.2395579069852829], [0.17536132037639618], [0.2913311719894409], [0.1787433624267578]]",
00000000000000000f9d_0,p2020_133,1,"[[0.16807608306407928], [0.1942438781261444], [0.22055011987686157], [0.32010167837142944], [0.2278033196926117], [0.16658420860767365], [0.3167940378189087], [0.3628694713115692], [0.2655024826526642], [0.20989882946014404], [0.2365420162677765], [0.2706473469734192], [0.3984348177909851], [0.14441083371639252], [0.4378107786178589], [0.2637065649032593]]",
00000000000000000f9e_0,p2020_133,1,"[[0.2585734724998474], [0.3502245843410492], [0.31534796953201294], [0.12880836427211761], [0.23787234723567963], [0.6028726696968079], [0.26801538467407227], [0.1555667519569397], [0.16155248880386353], [0.2781413197517395], [0.13989658653736115], [0.3224804997444153], [0.4129196107387543], [0.10444802790880203], [0.176763117313385], [0.44680255651474]]",
00000000000000000f9f_0,p2020_133,1,"[[0.191081240773201], [0.28979310393333435], [0.18325123190879822], [0.3451317548751831], [0.24124646186828613], [0.18561893701553345], [0.11827674508094788], [0.26112765073776245], [0.19472044706344604], [0.22769640386104584], [0.19521157443523407], [0.19654467701911926], [0.255257785320282], [0.22139647603034973], [0.607802152633667], [0.19617687165737152]]",
00000000000000000fa0_0,p2020_135,1,"[[0.30718183517456055], [0.2410397082567215], [0.25633788108825684], [0.3506130278110504], [0.2529934346675873], [0.16750386357307434], [0.3229072690010071], [0.25721246004104614], [0.3944895267486572], [0.2053518295288086], [0.3493276834487915], [0.23531003296375275], [0.14656569063663483], [0.34611278772354126], [0.3067227005958557], [0.28087419271469116]]",
00000000000000000fa1_0,p2020_136,1,"[[0.37308669090270996], [0.28011462092399597], [0.2616519629955292], [0.36037278175354004], [0.18087494373321533], [0.17205742001533508], [0.20886698365211487], [0.22151648998260498], [0.34060120582580566], [0.2815815210342407], [0.23034586012363434], [0.17528605461120605], [0.4612791836261749], [0.2634093761444092], [0.36212196946144104], [0.4452904760837555]]",
00000000000000000fa2_0,p2020_136,1,"[[0.4765763282775879], [0.2722761631011963], [0.24583306908607483], [0.4472562074661255], [0.24883589148521423], [0.27984243631362915], [0.21403193473815918], [0.21373818814754486], [0.1319582164287567], [0.3123012185096741], [0.23573699593544006], [0.24025365710258484], [0.17085307836532593], [0.28720948100090027], [0.24791066348552704], [0.12464622408151627]]",
00000000000000000fa3_0,p2020_137,1,"[[0.2772233486175537], [0.2941190004348755], [0.198466494679451], [0.26289600133895874], [0.27368322014808655], [0.20424780249595642], [0.5045088529586792], [0.3898736834526062], [0.3238062560558319], [0.25556331872940063], [0.22269809246063232], [0.17703449726104736], [0.13274440169334412], [0.4054419994354248], [0.22381268441677094], [0.26234564185142517]]",
00000000000000000fa4_0,p2020_137,1,"[[0.17698803544044495], [0.2919776737689972], [0.19498693943023682], [0.22005845606327057], [0.14155469834804535], [0.2288004457950592], [0.49928736686706543], [0.35901111364364624], [0.2819279432296753], [0.316829115152359], [0.20759113132953644], [0.2596408724784851], [0.08326264470815659], [0.23710550367832184], [0.24136582016944885], [0.30630382895469666]]",
00000000000000000fa5_0,p2020_137,1,"[[0.2874646782875061], [0.21827319264411926], [0.2046273946762085], [0.25976985692977905], [0.24536798894405365], [0.1654605269432068], [0.17832617461681366], [0.36837098002433777], [0.2591288685798645], [0.11739398539066315], [0.1795327514410019], [0.26195240020751953], [0.10330794751644135], [0.2816513180732727], [0.37541741132736206], [0.34685951471328735]]",
00000000000000000fa6_0,p2020_137,1,"[[0.3562251627445221], [0.36151671409606934], [0.1680212914943695], [0.2152843028306961], [0.1738351583480835], [0.3644082546234131], [0.3673197627067566], [0.36392372846603394], [0.3934202790260315], [0.2752494812011719], [0.17290237545967102], [0.2483857125043869], [0.25784629583358765], [0.32397687435150146], [0.3034508228302002], [0.2824302911758423]]",
00000000000000000fa7_0,p2020_139,1,"[[0.14374539256095886], [0.22645312547683716], [0.2966959774494171], [0.3053115904331207], [0.27630066871643066], [0.47767359018325806], [0.18833190202713013], [0.15605133771896362], [0.27642667293548584], [0.44108831882476807], [0.23662222921848297], [0.16471777856349945], [0.2564634680747986], [0.14558294415473938], [0.27586716413497925], [0.361865758895874]]",
00000000000000000fa8_0,p2020_139,1,"[[0.29772472381591797], [0.23038184642791748], [0.14320024847984314], [0.17268800735473633], [0.1992867887020111], [0.24048486351966858], [0.20657117664813995], [0.2517443299293518], [0.2512494921684265], [0.24468548595905304], [0.2464553713798523], [0.3653950095176697], [0.30469027161598206], [0.17683018743991852], [0.4000103175640106], [0.2779650390148163]]",
00000000000000000fa9_0,p2020_140,1,"[[0.17127634584903717], [0.1592865288257599], [0.16479997336864471], [0.285406231880188], [0.1607932299375534], [0.2639230489730835], [0.21941912174224854], [0.22628819942474365], [0.20365121960639954], [0.1374400407075882], [0.31463873386383057], [0.22707490622997284], [0.6299163699150085], [0.3720013499259949], [0.3946921229362488], [0.3700074255466461]]",
00000000000000000faa_0,p2020_140,1,"[[0.21643182635307312], [0.21619808673858643], [0.27279922366142273], [0.16229607164859772], [0.378261923789978], [0.192073255777359], [0.23310330510139465], [0.29142454266548157], [0.21326595544815063], [0.1374400407075882], [0.31463873386383057], [0.19776317477226257], [0.6299163699150085], [0.374531626701355], [0.39574912190437317], [0.3087705969810486]]",
00000000000000000fab_0,p2020_140,1,"[[0.3655007481575012], [0.16126489639282227], [0.16419821977615356], [0.1347605586051941], [0.16535119712352753], [0.39807581901550293], [0.3652738928794861], [0.27440810203552246], [0.3239443898200989], [0.19719021022319794], [0.15369629859924316], [0.22380460798740387], [0.25870847702026367], [0.45823734998703003], [0.3973841071128845], [0.34815871715545654]]",
00000000000000000fac_0,p2020_140,1,"[[0.24812109768390656], [0.20154765248298645], [0.18912117183208466], [0.11576114594936371], [0.18501901626586914], [0.27499449253082275], [0.22207766771316528], [0.2232254147529602], [0.14452236890792847], [0.13377004861831665], [0.1808789223432541], [0.1460552215576172], [0.5258519053459167], [0.41092216968536377], [0.2793664336204529], [0.23298467695713043]]",
00000000000000000fad_0,p2020_141,1,"[[0.24293887615203857], [0.2180260270833969], [0.4571075737476349], [0.3312697410583496], [0.1459062546491623], [0.2791924774646759], [0.1552731692790985], [0.24750186502933502], [0.1952500343322754], [0.2630399465560913], [0.2620447278022766], [0.1685492843389511], [0.229233056306839], [0.3660251498222351], [0.31565651297569275], [0.46647918224334717]]",
00000000000000000fae_0,p2020_141,1,"[[0.3743463158607483], [0.3386545181274414], [0.21444106101989746], [0.42271968722343445], [0.35063108801841736], [0.18854905664920807], [0.2306801825761795], [0.21916919946670532], [0.31250065565109253], [0.23649968206882477], [0.16497232019901276], [0.26618993282318115], [0.2030998319387436], [0.35851919651031494], [0.384765625], [0.3409753739833832]]",
00000000000000000faf_0,p2020_141,1,"[[0.2313377559185028], [0.23827499151229858], [0.3857928514480591], [0.22221815586090088], [0.16482257843017578], [0.13815447688102722], [0.2339056134223938], [0.17363111674785614], [0.18478992581367493], [0.2743605375289917], [0.28919151425361633], [0.35762712359428406], [0.3332441747188568], [0.3608250617980957], [0.2992453873157501], [0.2813194692134857]]",
00000000000000000fb0_0,p2020_141,1,"[[0.1559811383485794], [0.4096987247467041], [0.2835521101951599], [0.3481052815914154], [0.08970899134874344], [0.3549887239933014], [0.1504487246274948], [0.29044976830482483], [0.295104444026947], [0.19128061830997467], [0.3664242923259735], [0.41176313161849976], [0.26999568939208984], [0.3826743960380554], [0.3433762788772583], [0.2482367902994156]]",
00000000000000000fb1_0,p2020_142,1,"[[0.26877689361572266], [0.19159579277038574], [0.13337688148021698], [0.40842995047569275], [0.22176484763622284], [0.26593971252441406], [0.2897244691848755], [0.3698905110359192], [0.33602434396743774], [0.3494983911514282], [0.27109259366989136], [0.32016828656196594], [0.1655728965997696], [0.3305710554122925], [0.4627179205417633], [0.22709915041923523]]",
00000000000000000fb2_0,p2020_142,1,"[[0.23133867979049683], [0.17521201074123383], [0.10153698176145554], [0.30337879061698914], [0.2591521143913269], [0.2194766402244568], [0.3627470135688782], [0.4197887182235718], [0.19493554532527924], [0.27543190121650696], [0.2173432558774948], [0.20738272368907928], [0.29880762100219727], [0.38451147079467773], [0.43871352076530457], [0.26245027780532837]]",
00000000000000000fb3_0,p2020_142,1,"[[0.18545234203338623], [0.2307911515235901], [0.14268827438354492], [0.17140908539295197], [0.26677486300468445], [0.3524813652038574], [0.29947173595428467], [0.41364017128944397], [0.2638940215110779], [0.24556347727775574], [0.19964401423931122], [0.22203737497329712], [0.17955255508422852], [0.33083927631378174], [0.39235594868659973], [0.3039942979812622]]",
00000000000000000fb4_0,p2020_142,1,"[[0.22596672177314758], [0.2639634311199188], [0.24829110503196716], [0.37927424907684326], [0.42707398533821106], [0.3966664969921112], [0.3107277452945709], [0.24075531959533691], [0.20789292454719543], [0.20539960265159607], [0.21130821108818054], [0.2537788450717926], [0.29143810272216797], [0.33027124404907227], [0.17008383572101593], [0.22032907605171204]]",
00000000000000000fb5_0,p2020_146,1,"[[0.2639411687850952], [0.3633742928504944], [0.14890804886817932], [0.1741780787706375], [0.2893162667751312], [0.24771587550640106], [0.16954883933067322], [0.39759528636932373], [0.2398805171251297], [0.1628180891275406], [0.1793576180934906], [0.17213952541351318], [0.22259873151779175], [0.43872761726379395], [0.5686501264572144], [0.17329582571983337]]",
00000000000000000fb6_0,p2020_146,1,"[[0.21323999762535095], [0.23096637427806854], [0.17805978655815125], [0.28263652324676514], [0.22888565063476562], [0.25170862674713135], [0.24319352209568024], [0.17906340956687927], [0.17340567708015442], [0.22602613270282745], [0.44338491559028625], [0.20731458067893982], [0.25645172595977783], [0.3440399765968323], [0.38270747661590576], [0.22488698363304138]]",
00000000000000000fb7_0,p2020_146,1,"[[0.23134489357471466], [0.31862756609916687], [0.3744255304336548], [0.1503540426492691], [0.28910037875175476], [0.16434462368488312], [0.30883580446243286], [0.2878444790840149], [0.36186760663986206], [0.2729579210281372], [0.4029475152492523], [0.21283109486103058], [0.39032217860221863], [0.3694504499435425], [0.14314612746238708], [0.21469378471374512]]",
00000000000000000fb8_0,p2020_146,1,"[[0.31752434372901917], [0.3128420114517212], [0.18824058771133423], [0.23707251250743866], [0.164765402674675], [0.18240608274936676], [0.31913766264915466], [0.2023920714855194], [0.3430323600769043], [0.22740384936332703], [0.36435627937316895], [0.4089929759502411], [0.37574487924575806], [0.38320285081863403], [0.13851961493492126], [0.2420109510421753]]",
00000000000000000fb9_0,p2020_146,1,"[[0.1972585916519165], [0.25899043679237366], [0.3246607184410095], [0.30076926946640015], [0.2966592311859131], [0.27646809816360474], [0.1276233196258545], [0.22213511168956757], [0.26606684923171997], [0.21527643501758575], [0.28598910570144653], [0.12116193771362305], [0.1911739856004715], [0.1540391743183136], [0.23780059814453125], [0.3281942903995514]]",
00000000000000000fba_0,p2020_146,1,"[[0.363675981760025], [0.1718534529209137], [0.15259119868278503], [0.1862022876739502], [0.25992289185523987], [0.24112671613693237], [0.26812320947647095], [0.27082666754722595], [0.3006184697151184], [0.16310378909111023], [0.3577233552932739], [0.1647430658340454], [0.2770746946334839], [0.23689351975917816], [0.34361889958381653], [0.2747937738895416]]",
00000000000000000fbb_0,p2020_147,1,"[[0.3001869022846222], [0.2616375982761383], [0.2644887864589691], [0.21270869672298431], [0.17742548882961273], [0.17412710189819336], [0.28547918796539307], [0.27338001132011414], [0.20045223832130432], [0.17157956957817078], [0.24452203512191772], [0.22231729328632355], [0.16281013190746307], [0.18338757753372192], [0.37988701462745667], [0.2347716987133026]]",
